Bump_ID,Name,Center_X,Center_Y,Width,Height,Area,Text_Distance
1175,VDD,1300.9370,4085.7600,80.0000,80.0000,5018.4943,0.0000
1176,VDD,1512.9370,4085.7600,80.0000,80.0000,5018.4943,0.0000
1177,VSS,1300.9370,4245.3600,80.0000,80.0000,5018.4943,0.0000
1178,VSS,1512.9370,4245.3600,80.0000,80.0000,5018.4943,0.0000
1179,VDD_PLL,1300.9370,4404.9600,80.0000,80.0000,5018.4943,0.0000
1180,VDD,1512.9370,4404.9600,80.0000,80.0000,5018.4943,0.0000
1181,VSS,1300.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1182,VDDQ,1512.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1183,VDDQ,1036.1890,4564.5600,80.0000,80.0000,5018.4943,0.0000
1184,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
1185,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1186,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1187,VSS,1300.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1188,VDDQ,1512.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1189,VDDQ,1036.1890,4564.5600,80.0000,80.0000,5018.4943,0.0000
1190,PAD_DQ4,1194.9370,4005.9600,80.0000,80.0000,5018.4943,0.0000
1191,PADP_x4_DQS,1406.9370,4005.9600,80.0000,80.0000,5018.4943,0.0000
1192,PAD_DQ7,1618.9370,4005.9600,80.0000,80.0000,5018.4943,0.0000
1193,PAD_DQ5,1194.9370,4165.5600,80.0000,80.0000,5018.4943,0.0000
1194,PADN_x4_DQS,1406.9370,4165.5600,80.0000,80.0000,5018.4943,0.0000
1195,PAD_DQ6,1618.9370,4165.5600,80.0000,80.0000,5018.4943,0.0000
1196,PAD_DQ2,1194.9370,4325.1600,80.0000,80.0000,5018.4943,0.0000
1197,PADN_DQS,1406.9370,4325.1600,80.0000,80.0000,5018.4943,0.0000
1198,PAD_DQ1,1618.9370,4325.1600,80.0000,80.0000,5018.4943,0.0000
1199,PAD_DQ3,1194.9370,4484.7600,80.0000,80.0000,5018.4943,0.0000
1200,PADP_DQS,1406.9370,4484.7600,80.0000,80.0000,5018.4943,0.0000
1201,PAD_DQ0,1618.9370,4484.7600,80.0000,80.0000,5018.4943,0.0000
1202,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1203,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1204,VDD,1300.9370,4085.7600,80.0000,80.0000,5018.4943,0.0000
1205,VDD,1512.9370,4085.7600,80.0000,80.0000,5018.4943,0.0000
1206,VSS,1300.9370,4245.3600,80.0000,80.0000,5018.4943,0.0000
1207,VSS,1512.9370,4245.3600,80.0000,80.0000,5018.4943,0.0000
1208,VDD_PLL,1300.9370,4404.9600,80.0000,80.0000,5018.4943,0.0000
1209,VDD,1512.9370,4404.9600,80.0000,80.0000,5018.4943,0.0000
1210,VSS,1300.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1211,VDDQ,1512.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1212,VDDQ,1036.1890,4564.5600,80.0000,80.0000,5018.4943,0.0000
1213,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
1214,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1215,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1216,VSS,1300.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1217,VDDQ,1512.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1218,VDDQ,1036.1890,4564.5600,80.0000,80.0000,5018.4943,0.0000
1219,PAD_DQ4,1194.9370,4005.9600,80.0000,80.0000,5018.4943,0.0000
1220,PADP_x4_DQS,1406.9370,4005.9600,80.0000,80.0000,5018.4943,0.0000
1221,PAD_DQ7,1618.9370,4005.9600,80.0000,80.0000,5018.4943,0.0000
1222,PAD_DQ5,1194.9370,4165.5600,80.0000,80.0000,5018.4943,0.0000
1223,PADN_x4_DQS,1406.9370,4165.5600,80.0000,80.0000,5018.4943,0.0000
1224,PAD_DQ6,1618.9370,4165.5600,80.0000,80.0000,5018.4943,0.0000
1225,PAD_DQ2,1194.9370,4325.1600,80.0000,80.0000,5018.4943,0.0000
1226,PADN_DQS,1406.9370,4325.1600,80.0000,80.0000,5018.4943,0.0000
1227,PAD_DQ1,1618.9370,4325.1600,80.0000,80.0000,5018.4943,0.0000
1228,PAD_DQ3,1194.9370,4484.7600,80.0000,80.0000,5018.4943,0.0000
1229,PADP_DQS,1406.9370,4484.7600,80.0000,80.0000,5018.4943,0.0000
1230,PAD_DQ0,1618.9370,4484.7600,80.0000,80.0000,5018.4943,0.0000
1231,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1232,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1233,VDD,1300.9370,4085.7600,80.0000,80.0000,5018.4943,0.0000
1234,VDD,1512.9370,4085.7600,80.0000,80.0000,5018.4943,0.0000
1235,VSS,1300.9370,4245.3600,80.0000,80.0000,5018.4943,0.0000
1236,VSS,1512.9370,4245.3600,80.0000,80.0000,5018.4943,0.0000
1237,VDD_PLL,1300.9370,4404.9600,80.0000,80.0000,5018.4943,0.0000
1238,VDD,1512.9370,4404.9600,80.0000,80.0000,5018.4943,0.0000
1239,VSS,1300.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1240,VDDQ,1512.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1241,VDDQ,1036.1890,4564.5600,80.0000,80.0000,5018.4943,0.0000
1242,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
1243,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1244,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
1245,VSS,1300.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1246,VDDQ,1512.9370,4564.5600,80.0000,80.0000,5018.4943,0.0000
1247,VDDQ,1036.1890,4564.5600,80.0000,80.0000,5018.4943,0.0000
1248,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
1249,VDDQ,1036.1890,4564.5600,80.0000,80.0000,5018.4943,0.0000
1250,PAD_DQ4,657.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1251,PADP_x4_DQS,445.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1252,PAD_DQ7,233.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1253,PAD_DQ5,657.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1254,PADN_x4_DQS,445.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1255,PAD_DQ6,233.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1256,PAD_DQ2,657.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1257,PADN_DQS,445.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1258,PAD_DQ1,233.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1259,PAD_DQ3,657.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1260,PADP_DQS,445.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1261,PAD_DQ0,233.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1262,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1263,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1264,VDD,551.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1265,VDD,339.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1266,VSS,551.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1267,VSS,339.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1268,VDD_PLL,551.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1269,VDD,339.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1270,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1271,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1272,PAD_DQ4,657.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1273,PADP_x4_DQS,445.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1274,PAD_DQ7,233.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1275,PAD_DQ5,657.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1276,PADN_x4_DQS,445.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1277,PAD_DQ6,233.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1278,PAD_DQ2,657.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1279,PADN_DQS,445.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1280,PAD_DQ1,233.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1281,PAD_DQ3,657.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1282,PADP_DQS,445.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1283,PAD_DQ0,233.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1284,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1285,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1286,VDD,551.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1287,VDD,339.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1288,VSS,551.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1289,VSS,339.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1290,VDD_PLL,551.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1291,VDD,339.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1292,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1293,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1294,VDDQ,816.4880,3926.1600,80.0000,80.0000,5018.4943,0.0000
1295,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1296,PAD_DQ4,657.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1297,PADP_x4_DQS,445.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1298,PAD_DQ7,233.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1299,PAD_DQ5,657.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1300,PADN_x4_DQS,445.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1301,PAD_DQ6,233.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1302,PAD_DQ2,657.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1303,PADN_DQS,445.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1304,PAD_DQ1,233.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1305,PAD_DQ3,657.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1306,PADP_DQS,445.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1307,PAD_DQ0,233.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1308,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1309,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1310,VDD,551.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1311,VDD,339.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1312,VSS,551.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1313,VSS,339.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1314,VDD_PLL,551.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1315,VDD,339.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1316,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1317,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1318,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1319,VDDQ,816.4880,3926.1600,80.0000,80.0000,5018.4943,0.0000
1320,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1321,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1322,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1323,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1324,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1325,PAD_DQ4,657.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1326,PADP_x4_DQS,445.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1327,PAD_DQ7,233.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1328,PAD_DQ5,657.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1329,PADN_x4_DQS,445.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1330,PAD_DQ6,233.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1331,PAD_DQ2,657.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1332,PADN_DQS,445.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1333,PAD_DQ1,233.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1334,PAD_DQ3,657.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1335,PADP_DQS,445.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1336,PAD_DQ0,233.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1337,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1338,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1339,VDD,551.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1340,VDD,339.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1341,VSS,551.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1342,VSS,339.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1343,VDD_PLL,551.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1344,VDD,339.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1345,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1346,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1347,VDDQ,816.4880,3926.1600,80.0000,80.0000,5018.4943,0.0000
1348,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1349,PAD_DQ4,657.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1350,PADP_x4_DQS,445.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1351,PAD_DQ7,233.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1352,PAD_DQ5,657.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1353,PADN_x4_DQS,445.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1354,PAD_DQ6,233.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1355,PAD_DQ2,657.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1356,PADN_DQS,445.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1357,PAD_DQ1,233.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1358,PAD_DQ3,657.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1359,PADP_DQS,445.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1360,PAD_DQ0,233.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1361,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1362,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1363,VDD,551.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1364,VDD,339.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1365,VSS,551.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1366,VSS,339.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1367,VDD_PLL,551.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1368,VDD,339.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1369,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1370,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1371,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1372,VDDQ,816.4880,3926.1600,80.0000,80.0000,5018.4943,0.0000
1373,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1374,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1375,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1376,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1377,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1378,PAD_DQ4,657.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1379,PADP_x4_DQS,445.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1380,PAD_DQ7,233.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1381,PAD_DQ5,657.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1382,PADN_x4_DQS,445.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1383,PAD_DQ6,233.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1384,PAD_DQ2,657.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1385,PADN_DQS,445.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1386,PAD_DQ1,233.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1387,PAD_DQ3,657.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1388,PADP_DQS,445.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1389,PAD_DQ0,233.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1390,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1391,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1392,VDD,551.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1393,VDD,339.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1394,VSS,551.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1395,VSS,339.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1396,VDD_PLL,551.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1397,VDD,339.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1398,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1399,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1400,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1401,VDDQ,816.4880,3926.1600,80.0000,80.0000,5018.4943,0.0000
1402,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1403,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1404,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1405,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1406,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1407,PAD_DQ4,657.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1408,PADP_x4_DQS,445.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1409,PAD_DQ7,233.7400,4005.9600,80.0000,80.0000,5018.4943,0.0000
1410,PAD_DQ5,657.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1411,PADN_x4_DQS,445.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1412,PAD_DQ6,233.7400,4165.5600,80.0000,80.0000,5018.4943,0.0000
1413,PAD_DQ2,657.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1414,PADN_DQS,445.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1415,PAD_DQ1,233.7400,4325.1600,80.0000,80.0000,5018.4943,0.0000
1416,PAD_DQ3,657.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1417,PADP_DQS,445.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1418,PAD_DQ0,233.7400,4484.7600,80.0000,80.0000,5018.4943,0.0000
1419,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1420,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1421,VDD,551.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1422,VDD,339.7400,4085.7600,80.0000,80.0000,5018.4943,0.0000
1423,VSS,551.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1424,VSS,339.7400,4245.3600,80.0000,80.0000,5018.4943,0.0000
1425,VDD_PLL,551.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1426,VDD,339.7400,4404.9600,80.0000,80.0000,5018.4943,0.0000
1427,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1428,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1429,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1430,VDDQ,816.4880,3926.1600,80.0000,80.0000,5018.4943,0.0000
1431,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1432,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
1433,VSS,551.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1434,VDDQ,339.7400,4564.5600,80.0000,80.0000,5018.4943,0.0000
1435,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1436,VDDQ,816.4880,3926.1600,80.0000,80.0000,5018.4943,0.0000
1437,VDDQ,816.4880,4564.5600,80.0000,80.0000,5018.4943,0.0000
1438,PADP_x4_DQS,1406.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
1439,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1440,PAD_DQ7,1618.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
1441,VDDQ,1762.6770,3287.7600,80.0000,80.0000,5018.4943,0.0000
1442,VSS,1762.6770,3128.1600,80.0000,80.0000,5018.4943,0.0000
1443,VDDQ,1762.6770,2968.5600,80.0000,80.0000,5018.4943,0.0000
1444,VDD,1512.9370,3128.1600,80.0000,80.0000,5018.4943,0.0000
1445,VSS,1512.9370,2968.5600,80.0000,80.0000,5018.4943,0.0000
1446,PADN_DQS,1406.9370,3048.3600,80.0000,80.0000,5018.4943,0.0000
1447,PAD_DQ1,1618.9370,3048.3600,80.0000,80.0000,5018.4943,0.0000
1448,PAD_DQ4,1194.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
1449,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
1450,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1451,VDD_PLL,1300.9370,3128.1600,80.0000,80.0000,5018.4943,0.0000
1452,VSS,1300.9370,2968.5600,80.0000,80.0000,5018.4943,0.0000
1453,VSS,1036.1890,3128.1600,80.0000,80.0000,5018.4943,0.0000
1454,VSS,1036.1890,2968.5600,80.0000,80.0000,5018.4943,0.0000
1455,PAD_DQ2,1194.9370,3048.3600,80.0000,80.0000,5018.4943,0.0000
1456,PAD_DQ3,1194.9370,3207.9600,80.0000,80.0000,5018.4943,0.0000
1457,PADP_DQS,1406.9370,3207.9600,80.0000,80.0000,5018.4943,0.0000
1458,PAD_DQ0,1618.9370,3207.9600,80.0000,80.0000,5018.4943,0.0000
1459,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
1460,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1461,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1462,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1463,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
1464,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
1465,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1466,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1467,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1468,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
1469,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1470,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1471,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1472,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
1473,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
1474,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1475,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1476,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
1477,VSS,1762.6770,2808.9600,80.0000,80.0000,5018.4943,0.0000
1478,VDD,1512.9370,2808.9600,80.0000,80.0000,5018.4943,0.0000
1479,PADP_x4_DQS,1406.9370,2729.1600,80.0000,80.0000,5018.4943,0.0000
1480,PAD_DQ7,1618.9370,2729.1600,80.0000,80.0000,5018.4943,0.0000
1481,VDD,1300.9370,2808.9600,80.0000,80.0000,5018.4943,0.0000
1482,VSS,1036.1890,2808.9600,80.0000,80.0000,5018.4943,0.0000
1483,PAD_DQ4,1194.9370,2729.1600,80.0000,80.0000,5018.4943,0.0000
1484,VDD,1194.9370,2569.5600,80.0000,80.0000,5018.4943,0.0000
1485,VDD,1194.9370,2409.9600,80.0000,80.0000,5018.4943,0.0000
1486,VSS,1036.1890,2489.7600,80.0000,80.0000,5018.4943,0.0000
1487,VSS,1300.9370,2489.7600,80.0000,80.0000,5018.4943,0.0000
1488,VDDQ,1036.1890,2649.3600,80.0000,80.0000,5018.4943,0.0000
1489,VSS,1300.9370,2649.3600,80.0000,80.0000,5018.4943,0.0000
1490,VDDQ,1512.9370,2649.3600,80.0000,80.0000,5018.4943,0.0000
1491,VDDQ,1762.6770,2649.3600,80.0000,80.0000,5018.4943,0.0000
1492,VSS,551.7400,3287.7600,80.0000,80.0000,5018.4943,0.0000
1493,PAD_DQ4,657.7400,3367.5600,80.0000,80.0000,5018.4943,0.0000
1494,VDDQ,816.4880,3287.7600,80.0000,80.0000,5018.4943,0.0000
1495,VSS,816.4880,3128.1600,80.0000,80.0000,5018.4943,0.0000
1496,VSS,816.4880,2968.5600,80.0000,80.0000,5018.4943,0.0000
1497,VDD,551.7400,3128.1600,80.0000,80.0000,5018.4943,0.0000
1498,VSS,551.7400,2968.5600,80.0000,80.0000,5018.4943,0.0000
1499,PAD_CS1_n,657.7400,3048.3600,80.0000,80.0000,5018.4943,0.0000
1500,VDDQ,90.0000,3287.7600,80.0000,80.0000,5018.4943,0.0000
1501,PAD_DQ7,233.7400,3367.5600,80.0000,80.0000,5018.4943,0.0000
1502,VDDQ,339.7400,3287.7600,80.0000,80.0000,5018.4943,0.0000
1503,VDD,339.7400,3128.1600,80.0000,80.0000,5018.4943,0.0000
1504,VSS,339.7400,2968.5600,80.0000,80.0000,5018.4943,0.0000
1505,VSS,90.0000,3128.1600,80.0000,80.0000,5018.4943,0.0000
1506,VSS,90.0000,2968.5600,80.0000,80.0000,5018.4943,0.0000
